id,question
392,"Dấu <, >, = thích hợp để điền vào chỗ chấm 5/4...7/4 là?
A. >
B. <
C. =
D. Không có dấu thích hợp"
393,"Dấu <, >, = thích hợp để điền vào chỗ chấm 500g + 5g … 505g là?
A. <
B. =
C. >"
394,"Đâu công thức dạng tính chất kết hợp của phép cộng?
A. a + b + c = (a – b) + c
B. (a + b) + c = a + (b – c)
C. (a + b) + c = a + (b+ c)
D. a + b + c = a – (b + c)"
395,"Đâu là công thức tìm số bé khi biết tổng và hiệu?
A. Số bé = tổng – hiệu : 2
B. Số bé = (tổng + hiệu) : 2
C. Số bé = (tổng – hiệu) : 2
D. Số bé = tổng + hiệu : 2"
396,"Dấu thích hợp để điền vào chỗ chấm (9026 – 492)….. 34 = 251 là?
A. :
B. +
C. -
D. x"
397,"Dấu thích hợp để điền vào chỗ chấm 17362 x 258 …. 17362 x (382 – 163 + 39) là?
A. >
B. <
C. ="
398,"Dấu thích hợp để điền vào chỗ chấm 63958…63859 là?
A. <
B. =
C. >"
399,"Dấu thích hợp điền vào chỗ chấm sau: 35 145 ….. 23640 + 11505 là?
A. >
B. <
C. =
D. +"
4,"“3 tấn 5kg = ……tấn”. Số thích hợp điền vào chỗ chấm là?
A. 3005
B. 305
C. 30,05
D. 3,005"
40,"$58\frac{27}{1000}$ được viết dưới dạng số thập phân là?
A. 58,27
B. 58,270
C. 58,0027
D. 58,027"
400,"Dãy số được sắp xếp theo thứ tự từ bé đến lớn là?
A. 5 138; 5 802; 4 913; 6 027
B. 8 120; 8 089; 3 925; 8 758
C. 5 812; 5 937; 7 036; 7 311
D. 1 234; 1 257; 5 617; 3 870"
401,"Dãy số được sắp xếp theo thứ tự từ lớn đến bé là?
A. 26 562; 27 009; 32 215; 54 292
B. 25 342; 20 450; 12 123; 12 124
C. 45 223; 34 567; 55 280; 34 990
D. 80 158; 23 456; 21 998; 21 990"
402,"Dãy số: 9; 1999; 199; 2009; 1000; 79768; 9999; 17 có tất cả mấy số?
A. 11 số
B. 8 số
C. 9 số
D. 10 số"
403,"Dãy tính: 4 + 4 + 4 + 4 + 4 ứng với phép nhân nào?
A. 4 x 5
B. 4 x 4
C. 5 x 4"
404,"Để lát nền một căn phòng, người ta đã dùng hết 600 viên gạch hình vuông có độ dài cạnh là 3dm. Hỏi phòng học đó có diện tích bao nhiêu mét vuông ?
A. 54m2 …
B. 36m2 …
C. 56m2 …
D. 60m2 …"
405,"Để ốp thêm một mảng tường người ta dùng hết 5 viên gạch hình vuông, mỗi viên có độ dài 12cm. Diện tích mảng tường được ốp thêm là?
A. 710cm2
B. 160cm2
C. 720cm2
D. 700cm2"
406,"Diễn đạt “Một trăm chín mươi hai” biểu thị số?
A. 192
B. 129
C. 183
D. 163"
407,"Điền dấu thích hợp vào chỗ chấm: XXIX…XXVI?
A. >
B. <
C. ="
408,"Điền dấu thích hợp: 22 000 …. 220 220?
A. >
B. <
C. =
D. không thể so sánh"
409,"Điền số thích hợp vào chỗ chấm: 0,009 tấn = …kg?
A. 9
B. 90
C. 900
D. 9000"
41,"$7\frac{15}{100}$ ha = …… m2. Số thích hợp cần điền vào chỗ chấm là?
A. 715
B. 7150
C. 71 500
D. 745 000"
410,"Điền số thích hợp vào chỗ chấm: 3 giờ 10 phút = … phút?
A. 150 phút
B. 170 phút
C. 180 phút
D. 190 phút"
411,"Điền số thích hợp vào chỗ chấm: 4 tờ giấy bạc 5000 đồng và 3 tờ giấy bạc 10000 đồng có tổng số tiền là … đồng?
A. 50000
B. 40000
C. 23000
D. 15000"
412,"Điền số thích hợp vào chỗ chấm: 68 : 2 < … < 36.
A. 39
B. 45
C. 35
D. 50"
413,"Điền số thích hợp vào chỗ chấm: Cứ cách …năm là có một năm nhuận?
A. 2
B. 5
C. 4
D. 3"
415,"Điền số thích hợp vào dãy: 4530 ; 4540 ; …. ; …. ; …. ; 4580; 4590?
A. 4541; 4542; 4543
B. 4650; 4760; 4870
C. 5530; 5530; 5530
D. 4550; 4560; 4570"
416,"Điền số thích hợp: 3 tấn × 3 = …. yến?
A. 9
B. 19
C. 90
D. 900"
417,"Điền số thích hợp: Có 30 chiếc cốc xếp đều trên 5 bàn. Như vậy trên 4 bàn thì có … chiếc cốc?
A. 20
B. 24
C. 26
D. 28"
418,"Điền số vào chỗ chấm: 5km 5m = ………. m?
A. 5500
B. 505
C. 5005
D. 5050"
419,"Điền số vào chỗ trống …. : 4 = 127 là?
A. 528
B. 518
C. 508
D. 510"
42,"(580 + 321) + 100 = …….
A. 580 + 321 – 100
B. (580 – 321) + 100
C. 580 + (321 + 100)
D. 580 – (321 + 100"
420,"Diện tích của hình chữ nhật có chiều dài 12 cm, chiều rộng 7 cm là?
A.84 cm2
B.38 cm
C.38 cm2
D.84 cm"
421,"Diện tích của hình chữ nhật có chiều dài 3dm và chiều rộng 17cm là?
A. 510cm2
B. 51cm2
C. 51dm2
D. 510dm2"
422,"Diện tích của hình chữ nhật có chiều rộng bằng 14cm và chiều dài gấp 3 lần chiều rộng là?
A. 546cm2
B. 588cm2
C. 564cm2
D. 592cm2"
423,"Diện tích của hình chữ nhật có chiều rộng bằng 4/5 chiều dài và chiều dài hơn chiều rộng 18cm là?
A. 60cm2
B. 70cm2
C. 80cm2
D. 90cm2"
424,"Diện tích của hình chữ nhật có chu vi bằng 100cm và chiều dài bằng 3/2 lần chiều rộng là?
A. 3000cm2
B. 2400cm2
C. 1200cm2
D. 600cm2"
425,"Diện tích của hình tam giác có chiều cao là 2,4 cm và độ dài đáy 5 cm là?
A. 6 cm2
B. 12 cm2
C. 18 cm2
D. 24 cm2"
426,"Diện tích của hình tròn có bán kính 10 cm là?
A. 3,14 cm2
B. 31,4 cm2
C. 314 cm2"
427,"Diện tích của hình tròn có bán kính r = 4dm là?
A. 25,16dm2
B. 25,14dm2
C. 50,24dm2
D. 25,12dm2"
428,"Diện tích của hình tròn có bán kính r = 6cm là?
A. 113,4cm2
B. 113,04cm2
C. 18,84cm2
D. 13,04cm2"
429,"Diện tích của hình tròn có đường kính 2cm là?
A. 3,14cm2
B. 12,56cm2
C. 6,28cm2
D. 25,12cm2"
43,"..... x 8 = 64 Số cần điền vào dấu chấm là?
A. 5
B. 6
C. 7
D. 8"
430,"Diện tích của hình tròn có đường kính 5cm là?
A. 15,7cm2
B. 19,625cm2
C. 87,135cm2
D. 78,5cm2"
431,"Diện tích của hình tròn có đường kính 6cm là?
A. 18,84cm2
B. 113,04cm2
C. 28,26cm2
D. 26,82cm2"
432,"Diện tích của hình vuông có cạnh dài 9 cm là?
A. 64 cm2
B. 81 cm2
C. 36 cm2
D. 49 cm2"
433,"Diện tích của hình vuông có chu vi 24 cm là?
A. 96 cm2
B. 64 cm2
C. 36 cm2
D. 16 cm2"
434,"Diện tích của hình vuông có chu vi bằng 40dm là?
A. 1dm2
B. 1cm2
C. 100m2
D. 1m2"
435,"Diện tich của hình vuông có diện tích bằng diện tích của hình chữ nhật có chiều dài 15cm và chiều rộng 10cm là?
A. 150cm2
B. 140cm2
C. 120cm2
D. 100cm2"
436,"Diện tích của một hình chữ nhật có chiều dài 12cm, chiều rộng 8cm là?
A. 20cm2
B. 40cm2
C. 48cm2
D. 96cm2"
437,"Diện tích của một hình tam giác có độ dài cạnh đáy là 12,5 cm và chiều cao tương ứng là 3dm là?
A. 18,75 dm2
B. 18,75 cm2
C. 187,5 cm2
D. 187,5 dm2"
438,"Diện tích của một hình vuông có cạnh bằng 5cm là?
A. 25cm2
B. 20cm2
C. 45cm2
D. 16cm2"
439,"Diện tích hình bình hành có cạnh đáy 8 dm, chiều cao 53 cm là?
A. 424 cm2
B. 524 dm2
C. 4 240 cm2
D. 4 420 cm2"
44,"? – 23 508 = 52 672?
A. 29 164
B. 75 170
C. 39 174
D. 76 180"
440,"Diện tích hình chữ nhật có chiều dài a = 4cm và chiều rộng b = 1,2cm là?
A. 4,08 cm²
B. 4,8 cm²
C. 48 cm²
D. 8,4 cm²"
441,"Diện tích hình tam giác có chiều cao 3/4 m và độ dài đáy 8/9 m là?
A. 1/3m2
B. 2/3m2
C. 59/36m2
D. 59/18m2"
442,"Diện tích hình tròn có bán kính r = 2 dm là?
A. 6,28 dm2
B. 12,56 dm2
C. 25,12 dm2
D. 50,24 dm2"
443,"Diện tích mảnh vườn hình chữ nhật có chiều dài 25m, chiều rộng bằng $\frac{3}{5}$ chiều dài là?
A. 80m2
B. 357m2
C. 275m2
D. 375m2"
444,"Diện tích một hình bình hành là 1472 cm2. Tính chiều cao hình bình hành đó, biết độ dài tương ứng là 46cm.
A. 64cm
B. 35cm
C. 16cm
D. 32cm"
445,"Diện tích một hình vuông là 9 cm2. Hỏi chu vi hình vuông đó là bao nhiêu?
A. 3 cm
B. 12 cm
C. 4 cm
D. 36 cm"
446,"Diện tích tam giác có đáy 10 cm và chiều cao 1,2 dm là?
A. 60 cm2
B. 60 dm2
C. 6 dm2
D. 6 cm2"
447,"Diện tích toàn phần của hình hộp chữ nhật có chiều dài 6cm, chiều cao 3cm và chiều rộng 4,5cm là?
A. 216cm2
B. 54cm2
C. 81cm2
D. 135cm2"
448,"Diện tích toàn phần của hình lập phương có cạnh 1,5dm là?
A. 13,5dm2
B. 9dm3
C. 33,75dm2
D. 2,25dm2"
449,"Diện tích toàn phần của hình lập phương có cạnh 2 cm là?
A. 24cm2
B. 16cm2
C. 42cm2
D. 20cm2"
45,"“ $\frac{3}{4}$ ha = …….m2”. Số thích hợp điền vào chỗ trống là?
A. 7500
B. 750
C. 75
D. 7,5"
450,"Diện tích toàn phần của hình lập phương có cạnh 9 cm là?
A. 468 cm2
B. 324 cm2
C. 486 cm2
D. 729 cm2"
451,"Diện tích xung quanh của hình hộp chữ nhật có chiều dài 2,4m; chiều rộng 1,5m và chiều cao 1,2m là?
A. 4,32m2
B. 43,2m2
C. 4,68m2
D. 9,36m2"
452,"Điền tiếp vào dãy số: 1037; 1039; …..; ……?
A. 1040; 1041
B. 1041; 1043
C. 1040; 1042
D. 1042; 1043"
453,"Hình thoi có hai cặp cạnh đối diện ……… và bốn cạnh ……..
A. song song, vuông góc
B. vuông góc, song song
C. bằng nhau, song song
D. song song, bằng nhau"
454,"Độ dài cạnh của hình vuông có diện tích bằng 81cm² là?
A. 10cm
B. 9cm
C. 11cm
D. 12cm"
455,"Độ dài của chiếc bút chì dưới đây theo đơn vị xăng-ti-mét là?
A. 4 cm
B. 3 cm
C. 2 cm
D. 1 cm"
456,"Độ dài của chiếc bút chì dưới đây theo đơn vị xăng-ti-mét là?
A. 6 cm
B. 5 cm
C. 4 cm
D. 3 cm"
457,"Độ dài của đường gấp khúc ABC biết AB = 513cm và BC = 128cm là?
A. 613cm
B. 682cm
C. 641cm
D. 632cm"
458,"Độ dài đoạn thẳng AB là 10cm, độ dài đoạn thẳng CD là 2cm. Đoạn thẳng AB gấp đoạn thẳng CD?
A. 5 lần
B. 6 lần
C. 7 lần
D. 8 lần"
459,"Độ dài đường gấp khúc gồm 4 đoạn thẳng có độ dài lần lượt là 14cm, 16cm, 20cm và 13cm là?
A. 62cm
B. 66cm
C. 65cm
D. 63cm"
46,"“ $\frac{3}{5}$ giờ = …..phút” Số thích hợp cần điền vào chỗ chấm là?
A. 90 phút
B. 36 phút
C. 180 phút
D. 0,6 phút"
460,"Đồ vật sau đây có dạng khối nào?
A. Khối lập phương
B. Khối hộp chữ nhật
C. Khối cầu
D. Khối trụ"
461,"Đoạn dây dài 18 m. Đem gấp thành hình tam giác. Mỗi cạnh hình tam giác dài số mét là?
A. 9 m
B. 8 m
C. 4m
D. 6 m"
462,"Đoạn đường trước cửa nhà Huy dài 50 m. Bố Huy trồng một số cây xà cừ, mỗi cây cách nhau 5 m. Số cây bố Huy trồng được là?
A. 11 cây
B. 10 cây
C. 9 cây
D. 8 cây"
463,"Đổi 1 thế kỉ = ….. năm?
A. 1
B. 10
C. 50
D. 100"
464,"Đổi 2,15 giờ ra phút được?
A. 130 phút
B. 134 phút
C. 125 phút
D. 129 phút"
465,"Đổi 3 phút = …. giây?
A. 60
B. 120
C. 180
D. 80"
466,"Đổi 3m2 = …. dm2?
A. 30
B. 300
C. 300dm2
D. 30dm2"
467,"Đổi: 4 tạ 2kg = ….. kg?
A. 42
B. 42kg
C. 402
D. 402kg"
468,"Đơn vị đề-ca-mét vuông được kí hiệu là?
A. dam2
B. da2
C. mad2
D. am2"
469,"Đơn vị nào dưới đây bé hơn mét vuông trong bảng đơn vị đo diện tích?
A. km2
B. mm2
C. hm2
D. dam2"
47,"“0,067kg = …..g”. Số thích hợp điền vào chỗ chấm là?
A. 67
B. 6,7
C. 670
D. 6700"
470,"Đơn vị nào dưới đây không phải là đơn vị đo độ dài?
A. Ki-lô-gam
B. Mét
C. Đề-ca-mét
D. Héc-tô-mét"
471,"Đơn vị nào dưới đây không phải là đơn vị đo độ dài?
A. ki-lô-mét
B. mét
C. lít
D. đề-xi-mét"
472,"Đơn vị nào dưới đây lớn hơn mét vuông trong bảng đơn vị đo diện tích?
A. mm2
B. cm2
C. km2
D. dm2"
473,"Đơn vị nào không phải là đơn vị đo diện tích?
A. cm
B. cm2
C. dm2
D. m2"
474,"Đơn vị nào sau đây không phải là đơn vị đo diện tích?
A. dm2
B. m2
C. mm2
D. cm"
475,"Đơn vị thích hợp để điền vào chỗ chấm 3 tạ 56kg = 3560…. là?
A. kg
B. hg
C. dag
D. g"
476,"Dũng vào học ở trường lúc 8 giờ sáng và tan học lúc 11 giờ trưa. Hỏi Dũng đã ở trường học mấy giờ?
A. 4 giờ
B. 3 giờ
C. 2 giờ
D. 1 giờ"
477,"Gần nhà Mai có một hồ nước hình chữ nhật dài 350 m và rộng 150 m. Chiều nay, Mai đặt mục tiêu chạy 4 km quanh hồ. Mai đã chạy được 2 vòng quanh hồ. Để đạt được mục tiêu, Mai cần chạy thêm số vòng nữa là?
A. 1 vòng
B. 2 vòng
C. 3 vòng
D. 4 vòng"
478,"Gấp 32 lên 3 lần được ………?
A. 68
B. 96
C. 66
D. 98"
479,"Gấp 4 lên 9 lần ta được?
A. 13
B. 36
C. 32
D. 40"
48,"“0,56 = …..”. Số thích hợp điền vào chỗ chấm là?
A. 0,56%
B. 5,6%
C. 56%
D. 560%"
480,"Gấp 6 lên 3 lần ta được?
A. 9
B. 18
C. 12
D. 21"
481,"Gấp 8 lên 5 lần ta được ?
A. 13
B. 40
C. 32
D. 48"
482,"Gấp số 7 lên 4 lần ta được số?
A. 28
B. 36
C. 42
D. 21"
483,"Gia đình Mai đi du lịch từ ngày 29 tháng 7 đến hết ngày 5 tháng 8 cùng năm. Vậy số ngày gia đình Mai đi du lịch là?
A. 5 ngày
B. 6 ngày
C. 7 ngày
D. 8 ngày"
484,"Gia đình Mai gồm 4 người lớn và 1 trẻ em đi tham quan Bảo tàng Quảng Ninh. Giá vé vào cửa là 20 000 đồng một vé cho người lớn và 10 000 đồng một vé cho trẻ em. Vậy gia đình Mai cần số tiền là?
A. 90 000 đồng
B. 100 000 đồng
C. 80 000 đồng
D. 120 000 đồng"
485,"Gia đình Mai lên ô tô khởi hành từ Hà Nội lúc 6 giờ 15 phút và đến Hải Phòng lúc 9 giờ rưỡi. Thời gian gia đình Mai đi từ Hà Nội đến Hải Phòng là?
A.3 giờ 30 phút
B.195 phút
C.180 phút
D.2 giờ 45 phút"
486,"Giả sử rằng, trong Đại hội thể dục thể thao tỉnh Gia Lai năm 2018 có 16 đội bóng đăng ký tham gia giải, được chia thành 4 bảng A, B, C, D, mỗi bảng gồm 4 đội cách thức thi đấu như sau:
 
 Vòng 1: Các đội trong mỗi bảng thi đấu vòng tròn một lượt, tính điểm và chọn ra đội nhất của mỗi bảng.
 
 Vòng 2: Đội nhất bảng A gặp đội nhất bảng C; Đội nhất bảng B gặp đội nhất bảng D.
 
 Vòng 3: Tranh giải ba: Hai đội thua trong bán kết; tranh giải nhất: Hai đội thắng trong bán kết.
 
 Biết rằng tất cả các trận đấu đều diễn ra trên sân vận động Pleiku vào các ngày liên tiếp, mỗi ngày 4 trận. Hỏi ban tổ chức cần mượn sân vận động trong bao nhiêu ngày?
A. 5
B. 6
C. 7
D. 8"
487,"Giá tiền của một cái ba lô cỡ nhỏ là 120 500 đồng, ba lô cỡ lớn có giá đắt hơn cỡ nhỏ là 24500 đồng. Ba lô cỡ lớn có giá tiền là?
A. 145 000 đồng
B. 140 000 đồng
C. 145 000
D. 140 00"
488,"Giá tiền của một số đồ dùng như sau:
 Bút máy 21 000 đồng
 Vở ô li 8 500 đồng
 Cặp sách 78 000 đồng
 Bộ thước ê-ke 12 000 đồng
 Nga có 100 000 đồng thì có thể mua những món đồ nào để số tiền phải trả là lớn nhất?
A. Bút máy, vở ô li
B. Bút máy, cặp sách
C. Cặp sách, bộ ê-ke
D. Bộ ê-ke , bút máy"
489,"Giá trị biểu thức ( 95 + 5) – 67 là?
A. 36
B. 10
C. 33
D. 43"
49,"“0,79m3 = ……dm3”. Số thích hợp điền vào chỗ chấm là?
A. 79
B. 790
C. 7900
D. 79000"
490,"Giá trị biểu thức 700 : 5 x 4 là?
A. 35
B. 560
C. 7500
D. 150"
491,"Giá trị biểu thức 72 : 9 + 278 là?
A. 248
B. 268
C. 286
D. 256"
492,"Giá trị chữ số 4 trong số 240 853 là?
A. 4
B. 40
C. 40853
D. 40 000"
493,"Giá trị của biểu thức (4536 + 73845) : 9 là?
A. 9709
B. 12741
C. 8709
D. 8719"
494,"Giá trị của biểu thức (8290 – 7190) : 2 + 193 x 15 là?
A. 3333
B. 3335
C. 3445
D. 3555"
495,"Giá trị của biểu thức \frac{\left(-4\right)^2}{5} là?
A. \frac{-16}{5}
B. \frac{-8}{5}
C. \frac{16}{5}
D. \frac{16}{25}"
496,"Giá trị của biểu thức \left(2,75\right)^2.\frac{4}{11} là?
A. \frac{4}{11}
B. 4
C. \frac{11}{4}
D. \frac{121}{4}"
497,"Giá trị của biểu thức 1320 + 2112 : 3 là?
A. 2024
B. 2042
C. 2204
D. 2124"
498,"Giá trị của biểu thức 14,7 : 7 + 5,3 ${\times}$ 2,5 là?
A. 18,5
B. 15,26
C. 15,35
D. 13,46"
499,"Giá trị của biểu thức 15 : 1,5 +  2,5${\times}$ 0,2 là?
A. 1,05
B. 15
C. 10,05
D. 10,5"
5,"“42 tháng = ……...năm”. Số thích hợp điền vào chỗ chấm là?
A. 4
B. 4,2
C. 3,5
D. 35"
50,"“1 dm = ….. mm”. Số thích hợp điền vào chỗ chấm là?
A. 10
B. 20
C. 100
D. 1000"
500,"Giá trị của biểu thức 18 394 + 29 480 + 14 829 là?
A. 62 703
B. 60 278
C. 61 283
D. 62 030"
501,"Giá trị của biểu thức 18394 + 29480 + 14829 là?
A. 62703
B. 60278
C. 61283
D. 62030"
502,"Giá trị của biểu thức 2 – 3x2 tại x = –1 bằng?
A. –1
B. 5
C. 0
D. –2"
503,"Giá trị của biểu thức 2 413 x 4 – 2 055?
A. 7 597
B. 7 497
C. 7 697
D. 7 487"
504,"Giá trị của biểu thức 2^5.\frac{1}{16} là?
A. 2
B. 4
C. 16
D. 8"
505,"Giá trị của biểu thức 201 : 1,5 + 2,5 ${\times}$ 0,9 là?
A. 359
B. 136,25
C. 15,65
D. 395"
506,"Giá trị của biểu thức 2342 + 403 x 6 là?
A. 4660
B. 4960
C. 4860
D. 4760"
507,"Giá trị của biểu thức 2817 × a với a = 3 là?
A. 6561
B. 6562
C. 6563
D. 6564"
508,"Giá trị của biểu thức 285 : m với m = 3 là?
A. 90
B. 92
C. 95
D. 98"
509,"Giá trị của biểu thức 3^5.\frac{1}{27} là?
A. 1
B. 9
C. 9^2
D. 9^4"
51,"“1 giờ 36 phút = ……..giờ”. Số thập phân thích hợp cần điền vào chỗ chấm là?
A. 1,36
B. 13,6
C. 10,36
D. 1,6"
510,"Giá trị của biểu thức 45 783 – 16 155 – 3 809 là?
A. 29 628
B. 25 819
C. 26 839
D. 36 829"
511,"Giá trị của biểu thức 47,2 ${\times}$ 5 + 107,1 : 2,5 là?
A. 137,24
B. 1372,4
C. 278,84
D. 27,884"
512,"Giá trị của biểu thức 54:(9 – 3 )+3 là?
A. 6
B. 18
C. 0
D. 12"
513,"Giá trị của biểu thức 59 468 + 6 092 : 4 là?
A. 50 981
B. 60 991
C. 1 528
D. 60 992"
514,"Giá trị của biểu thức 60 + 8 + 0,5 + 0,002 là?
A. 68,52
B. 68,205
C. 68,502
D. 608,502"
515,"Giá trị của biểu thức 630 148 000 – 148 000 + 20 000 = … là?
A. 630 020 000
B. 630 200 000
C. 632 000 000
D. 630 002 000"
516,"Giá trị của biểu thức 640 : (8 – 3) × 2 là?
A. 256
B. 154
C. 74
D. 64"
517,"Giá trị của biểu thức 88394 - 49350 - 14859 là?
A. 24747
B. 24185
C. 24285
D. 24386"
518,"Giá trị của biểu thức 999,5 – 26,6 ${\times}$ 37,02 là?
A. 14,768
B. 147,68
C. 1476,8
D. 14768"
519,"Giá trị của biểu thức A = 46 x m + 46 x n + 46 x p với m = 7, n = 8, p = 9 là?
A. A = 1104
B. A = 1137
C. A = 1172
D. A = 1163"
52,"“1,5 giờ = …….phút”. Số thích hợp điền vào chỗ chấm là?
A. 60
B. 90
C. 120
D. 150"
520,"Giá trị của biểu thức M = 14 x a + 14 x b + 14 x c với a = 1, b = 2 và c = 3 là?
A. 92
B. 100
C. 84
D. 96"
521,"Giá trị của biểu thức: 136,5 – (100 : 2,5) x 0,9 là?
A. 100,5
B. 110,5
C. 100"
522,"Giá trị của biểu thức: 15 : 1,5 + 2,5 ${\times}$ 0,2 là?
A. 10,5
B. 15
C. 10,05
D. 1,05"
523,"Giá trị của biểu thức: 201 : 1,5 + 2,5 ${\times}$ 0,9 là?
A. 359
B. 136,25
C. 15,65
D. 359"
524,"Giá trị của biểu thức: 45 + 40 : 5 là?
A. 53
B. 17
C. 49
D. 28"
525,"Giá trị của biểu thức: 47,2 ${\times}$ 5 + 107,1 : 2,5 là?
A. 137,24
B. 1372,4
C. 278,84
D. 27,884"
526,"Giá trị của chữ số 2 trong số 515 820 là?
A. 2 nghìn
B. 2 trăm
C. 2 chục
D. 2 đơn vị"
527,"Giá trị của chữ số 3 trong số 2,035 là?
A. 30
B. 3
C. 3/10
D. 3/100"
528,"Giá trị của chữ số 3 trong số thập phân 25,036 là?
A. $\frac{3}{10}$
B. $\frac{3}{100}$
C. $\frac{3}{1000}$
D. $\frac{3}{10000}$"
529,"Giá trị của chữ số 5 trong số 24,856 là?
A. 50
B. 5
C. 0,5
D. 0,05"
53,"“1,75m2 = …….cm2” Số thích hợp viết vào chỗ chấm là?
A. 175
B. 1750
C. 17500
D. 17050"
530,"Giá trị của chữ số 5 trong số 25 403 là?
A. 5000
B. 50 000
C. 500
D. 50"
531,"Giá trị của chữ số 5 trong số 32,075 là?
A. $\frac{5}{10}$
B. $\frac{5}{100}$
C. $\frac{5}{1000}$
D. $\frac{5}{10000}$"
532,"Giá trị của chữ số 5 trong số 45 874 là?
A. 50 000
B. 5 000
C. 500
D. 50"
533,"Giá trị của chữ số 6 trong số 569 là?
A. 56
B. 60
C. 6
D. 69"
534,"Giá trị của chữ số 6 trong số thập phân 21,5672 là?
A. $\frac{6}{10}$
B. $\frac{6}{100}$
C. $\frac{6}{1000}$
D. $\frac{6}{10000}$"
535,"Giá trị của chữ số 7 trong số 57104 là?
A. 70
B. 700
C. 7000
D. 70 000"
536,"Giá trị của chữ số 9 trong số 7,0009 là?
A. $\frac{9}{10}$
B. $\frac{9}{100}$
C. $\frac{9}{1000}$
D. $\frac{9}{10000}$"
538,"Giá trị của số 5 trong số 65478 là?
A. 5000
B. 500
C. 50 000
D. 50"
539,"Giá trị của số 8 trong số 4,018 là?
A. $\frac{8}{10}$
B. $\frac{8}{100}$
C. $\frac{8}{1000}$
D. $\frac{8}{10000}$"
54,"“19 m2 9 dm2 = …… m2”. Số thích hợp để điền vào chỗ chấm là?
A. 19,9
B. 19,09
C. 199
D. 1909"
540,"Giá trị của X thỏa mãn 3729 + X : 2 = 8283 là?
A. X = 9156
B. X = 9614
C. X = 9260
D. X = 9108"
541,"Giá trị của X thỏa mãn X – 27,5 = 15,34 là?
A. X = 42,17
B. X = 44,36
C. X = 42,84
D. X = 44,28"
542,"Giá trị của X thỏa mãn X – 278 = 167 x 486 là?
A. 81640
B. 81360
C. 81660
D. 81440"
543,"Giá trị của X thỏa mãn X : 20 = 893 là?
A. X = 17860
B. X = 17850
C. X = 15780
D. X = 13580"
544,"Giá trị của X thỏa mãn X x (12 + 34) = 52 x 12 + 52 x 34 là?
A. 42
B. 38
C. 46
D. 52"
545,"Giá trị của X thỏa mãn X x 29 – 829 = 2651 là?
A. X = 100
B. X = 110
C. X = 120
D. X =130"
546,"Giá trị của X thỏa mãn: 81 : X = 3 là?
A. X = 27
B. X = 25
C. X = 17
D. X = 16"
547,"Giá trị của y trong $\frac{5+y}{12}=\frac{2}{3}$ là?
A. 1
B. 2
C. 3
D. 4"
548,"Giá trị X thỏa mãn 24 : X = 8 là?
A. 5
B. 4
C. 3
D. 2"
549,"Giá trị X thỏa mãn X : 4 = 127 là?
A. X = 528
B. X = 518
C. X = 508
D. X = 510"
55,"“2 giờ = .... phút”. Số thích hợp điền vào chỗ chấm là?
A. 60
B. 180
C. 90
D. 120"
550,"Giá trị X thỏa mãn X x 2 = 7 x 8 là?
A. 32
B. 28
C. 14
D. 7"
551,"Giá trị X thỏa mãn X x 4 = 8 x 4 là?
A. 6
B. 12
C. 8
D. 10"
552,"Giá trị X thỏa mãn X x 9 + 10 = 82 là?
A. X = 8
B. X = 7
C. X = 6
D. X = 5"
553,"Giá trị X thỏa mãn: X x 9 = 81 là?
A. 10
B. 9
C. 8
D. 7"
554,"Giảm 12 lít đi 3 lần được?
A. 7 lít
B. 5 lít
C. 4 lít
D. 6 lít"
555,"Giảm 28 đi 4 lần ta được?
A. 5
B. 6
C. 7
D. 8"
556,"Giảm 36cm đi 4 lần được?
A. 6cm
B. 8cm
C. 9cm
D. 7cm"
557,"Giảm 408 đi 4 lần ta được?
A. 102
B. 404
C. 201
D. 412"
558,"Giảm 84 đi 4 lần ta được?
A. 80
B. 41
C. 21
D. 20"
559,"Giảm 86 đi 2 lần ta được?
A. 43
B. 84
C. 34
D. 88"
56,"“2 giờ 30 phút = …..phút”. Số thích hợp cần điền vào chỗ chấm là?
A. 2,5
B. 15,5
C. 150
D. 230"
560,"Hà cần một chiếc hộp để đựng 4 cái bánh hình tròn có bán kính là 4 cm. Hà tìm được một cửa hàng bán loại hộp giấy hình vuông có các kích cỡ (độ đài của cạnh hộp) là 80 mm, 100 mm, 140 mm, 160 mm. Để đựng vừa số bánh trên, Hà nên chọn mua chiếc hộp cạnh dài là?
A. 80 mm
B. 100 mm
C. 140 mm
D. 160 mm"
561,"Hà có 16 bông hoa, số bông hoa của Hoa gấp 4 lần số bông hoa của Hà. Hoa có số bông hoa là?
A. 60 bông hoa
B. 42 bông hoa
C. 36 bông hoa
D. 64 bông hoa"
562,"Hà đi học lúc 13 giờ, lúc đó thuộc buổi nào?
A. Sáng
B. Trưa
C. Tối
D. Chiều"
563,"Hà được mẹ cho hai tờ 10000 đồng để mua bút. Hà đã mua hết 15000 đồng. Số tiền còn lại của Hà là?
A. 3000 đồng
B. 5000 đồng
C. 6000 đồng
D. 15000 đồng"
564,"Hà giúp mẹ dán hoa giấy lên 25 hộp quà có dạng khối lập phương. Mỗi mặt của hộp quà Hà dán một bông hoa giấy. Hỏi Hà cần chuẩn bị bao nhiêu bông hoa giấy để đủ dán cho số hộp quà đó?
A. 126 bông hoa
B. 120 bông hoa
C. 150 bông hoa
D. 100 bông hoa"
